"","Pnt_ID","Serial","DateTime","Micro_1","Breed_Col","bpmTempC","dwsTempOut","ModTempC"
"1695","1695","245744",2021-06-01 10:56:00,"Shade - Partial","",42.7102135348929,34.2768596501442,48.2191079365671
"1696","1696","245745",2021-06-01 11:13:00,"Open","",42.3174183825887,34.4697156282466,51.632814358054
"1707","1707","245747",2021-06-01 11:51:00,"Shade - Full","Moderate",41.8884017761226,34.8871189875055,50.3730459520271
"1708","1708","245752",2021-06-01 11:56:00,"Shade - Partial","Moderate",40.9621383899143,34.9486342219249,47.6658780049977
"1709","1709","252883",2021-06-01 12:02:00,"Shade - Full","None",42.2909844974308,35.026475121979,49.0452032949783
"1710","1710","245742",2021-06-01 12:05:00,"Shade - Partial","Moderate",39.8692623222736,35.067172674599,49.598064247019
"1711","1711","229070a",2021-06-01 12:44:00,"Shade - Full","Moderate",43.1763522723033,35.6808523315743,54.4374315822473
"1712","1712","245748",2021-06-01 12:48:00,"Shade - Partial","Can?t tell",43.8670837709898,35.750160630233,49.2307482451551
"1713","1713","252887",2021-06-01 12:52:00,"Shade - Full","None",45.0176559559736,35.8201748139206,54.6309878297169
"1714","1714","245753",2021-06-01 13:00:00,"Burrow/shrub","",45.2867717876045,35.9618320176167,49.6756502597068
"1715","1715","229063",2021-06-01 13:05:00,"Shade - Partial","Bright",46.5912152256081,36.051118971123,43.9565336139608
"1716","1716","252881",2021-06-01 13:14:00,"Burrow","",35.6270273248191,36.2124094969444,50.9585848411588
"1717","1717","229069",2021-06-01 13:19:00,"Burrow","",38.8846887176393,36.3019109777544,52.3080630993005
"1718","1718","245761",2021-06-01 13:25:00,"Burrow","",35.9582369498507,36.408794273052,53.0667467162915
"1719","1719","245762a",2021-06-01 13:29:00,"Shade - Full","Can?t tell",41.7804047419296,36.4795446271021,49.2188103562106
"1720","1720","245760",2021-06-01 13:36:00,"Shade - Full","Can?t tell",41.5696005305336,36.6019687046327,48.0508315564482
"1721","1721","245741",2021-06-01 13:43:00,"Burrow","",38.3486853162381,36.7220635326528,49.0655840652079
"1722","1722","245750",2021-06-01 14:00:00,"Burrow","",34.6760364526973,37,51.7992728997421
"1733","1733","245745",2021-06-03 10:04:00,"Open","Can?t tell",44.3709873057672,33.1945328575395,40.633331842078
"1744","1744","252885",2021-06-03 10:39:00,"Open","Can?t tell",48.7914838714673,33.8763906053882,50.9395181932389
"1755","1755","245744",2021-06-03 11:18:00,"Shade - Full","Can?t tell",40.9405941813078,34.565330617312,49.2478301597875
"1756","1756","245748",2021-06-03 11:25:00,"Shade - Partial","Can?t tell",43.8670837709898,34.6846526566509,46.2853542178346
"1757","1757","252887",2021-06-03 11:33:00,"Burrow","",37.5162601640424,34.8202926699019,50.8585076382554
"1758","1758","245753",2021-06-03 12:20:00,"Open","",46.9155526585666,35.6197733400383,54.650039269889
"1759","1759","229079",2021-06-03 12:27:00,"Burrow","",20.7194737060749,35.7381664734871,52.1693602109232
"1760","1760","229072",2021-06-03 12:34:00,"Shade - Full","Bright",42.7162054447277,35.8548139545256,47.6010710455809
"1761","1761","229069",2021-06-03 12:58:00,"Burrow","",36.992989780996,36.2324265081047,52.8013224020726
"1762","1762","245761",2021-06-03 13:03:00,"Burrow","",33.8228958570433,36.305071018171,53.2128711224626
"1763","1763","252881",2021-06-03 13:27:00,"Burrow","",37.8990670276178,36.6130130022908,51.4404310089177
"1764","1764","245762a",2021-06-03 13:33:00,"Shade - Full","Can?t tell",41.7804047419296,36.6774383904873,49.8878378372663
"1765","1765","229078",2021-06-03 13:42:00,"Shade - Full","Can?t tell",45.6421430037114,36.7629675099997,49.1068713226769
"1766","1766","245760",2021-06-03 13:47:00,"Shade - Full","Can?t tell",40.647242945274,36.8042743991748,51.270970780204
"1767","1767","245741",2021-06-03 14:01:00,"Burrow","",36.2669430982351,36.8939499542139,51.8938143485839
"1778","1778","252887",2021-06-03 15:03:00,"Burrow","",37.5162601640424,36.8822313407132,50.8768645901974
"1789","1789","229070a",2021-06-03 15:37:00,"Shade - Full","Can?t tell",43.1763522723033,36.7224032485627,46.7455171731738
"1790","1790","229063",2021-06-03 15:46:00,"Shade - Full","Bright",43.113633378493,36.6771295244668,46.74574686195
"1801","1801","245750",2021-06-03 16:24:00,"Dead/Missing","",NA,36.5143518697678,46.1261710890347
"1802","1802","229078",2021-06-03 16:26:00,"Shade - Full","None",43.7900162428372,36.5064146367984,44.6571771823874
"1813","1813","245748",2021-06-04 09:26:00,"Open","",40.7740626541355,27.7352478436524,40.1052586183148
"1814","1814","252887",2021-06-04 09:27:00,"Open","",46.3508191559971,27.7646027656058,40.1513366355069
"1815","1815","229070a",2021-06-04 09:33:00,"Open","Moderate",38.0352867092275,27.9408438469467,39.5189002536783
"1816","1816","229063",2021-06-04 09:39:00,"Open","Bright",46.5912152256081,28.1185578532989,42.7906404923224
"1817","1817","245744",2021-06-04 09:43:00,"Open","Can?t tell",36.2274223198333,28.2387285232849,42.1519803975221
"1818","1818","252881",2021-06-04 09:57:00,"Open","Can?t tell",39.0134869390905,28.6782839975105,43.4426738747045
"1819","1819","229069",2021-06-04 10:04:00,"Open","Moderate",42.2963491297894,28.9140107584199,43.4519532766695
"1820","1820","245761",2021-06-04 10:18:00,"Open","Moderate",41.4676222604794,29.4192067328056,43.9243298030815
"1821","1821","229078",2021-06-04 10:29:00,"Shade - Partial","Can?t tell",40.9857441656108,29.8403195888351,44.9805503378595
"1822","1822","245752",2021-06-04 10:37:00,"Open","Moderate",41.951820853985,30.1556691512903,42.7477508930687
"1823","1823","245747",2021-06-04 10:44:00,"Shade - Full","Bright",38.75389927,30.4355493257227,47.7999636989103
"1824","1824","245742",2021-06-04 10:49:00,"Shade - Partial","Can?t tell",38.850984659299,30.6366976364787,44.9533899986083
"1825","1825","252883",2021-06-04 11:01:00,"Open","None",49.197437494314,31.1194756297987,46.4239576277082
"1836","1836","245753",2021-06-04 12:23:00,"Shade - Full","Moderate",40.1697804707625,33.7856615737177,48.6006986139627
"1847","1847","229079",2021-06-04 12:57:00,"Shade - Partial","Bright",20.7194737060749,34.3605213412851,49.005897806153
"1858","1858","245747",2021-06-04 14:05:00,"Shade - Full","Bright",46.100796450923,35.0453207523617,49.9991018801466
"1869","1869","245745",2021-06-05 08:20:00,"Open","Moderate",36.207241600631,25.027561619675,35.3583864697087
"1880","1880","252883",2021-06-05 09:06:00,"Open","",34.3911887908346,26.8406210922968,34.9868089316104
"1891","1891","252881",2021-06-05 10:09:00,"Open","Moderate",42.3601546779967,28.6115814427217,42.236293158386
"1892","1892","229070a",2021-06-05 10:28:00,"Open","Bright",43.1763522723033,29.2551690998702,43.7179847306943
"1893","1893","Uncollared",2021-06-05 10:28:00,"Open","Moderate",NA,29.2551690998702,45.0257472461493
"1894","1894","229078",2021-06-05 11:14:00,"Shade - Full","Can?t tell",40.0366959030123,31.0077126285614,44.0446469796944
"1905","1905","229072",2021-06-05 12:10:00,"Shade - Full","Bright",39.8170457784257,33.133893403688,45.0360529208651
"1917","1917","245745",2021-06-05 12:47:00,"Dead/Missing","",NA,34.3048989060655,47.4513323290838
"1918","1918","245757",2021-06-05 12:50:00,"Dead/Missing","",NA,34.3883826667152,49.3914837900065
"1919","1919","229066",2021-06-05 12:52:00,"Dead/Missing","",NA,34.4429891425537,49.5878316720959
"1920","1920","229079",2021-06-05 12:57:00,"Shade - Partial","Bright",20.7194737060749,34.575754101645,46.9380590410357
"1921","1921","229063",2021-06-05 13:22:00,"Burrow","",30.0345231456668,35.1538156543763,43.6208991142351
"1922","1922","245741",2021-06-05 13:25:00,"Shade - Full","Bright",42.4880610680915,35.2129561984836,47.1100071368762
"1923","1923","245753",2021-06-05 14:06:00,"Shade - Full","Can?t tell",41.0576809078712,35.7737783055726,45.3203880554651
"1934","1934","229069",2021-06-05 14:46:00,"Shade - Partial","Moderate",42.2963491297894,35.8618180066907,51.0551699695809
"1935","1935","245761",2021-06-05 15:00:00,"Burrow","",35.9582369498507,35.7991732236362,51.0836818627719
"1936","1936","245762a",2021-06-05 15:10:00,"Shade - Partial","Can?t tell",41.7804047419296,35.7286812785065,50.2311964659194
"1937","1937","245760",2021-06-05 15:21:00,"Dead/Missing","",NA,35.6284252633887,47.2646416243392
"1938","1938","229060",2021-06-05 15:34:00,"Dead/Missing","",NA,35.4819708900634,49.666385460148
"1939","1939","252886",2021-06-05 15:40:00,"Burrow","",35.1009561638081,35.4050304067165,41.4103793870345
"1940","1940","245747",2021-06-05 16:17:00,"Shade - Full","Bright",39.8002416554104,34.821625137643,45.7337166921106
"1951","1951","245752",2021-06-05 16:53:00,"Shade - Full","Can?t tell",37.9625292677344,34.0933981520668,41.1042480498275
"1952","1952","245742",2021-06-05 17:03:00,"Open","None",36.8061825665729,33.8632959795,44.0786986565412
"1953","1953","252885",2021-06-05 17:11:00,"Dead/Missing","",NA,33.6704945824867,40.210558790641
"1954","1954","252884",2021-06-05 17:16:00,"Dead/Missing","",NA,33.5460554911875,42.9213847677806
"1955","1955","245744",2021-06-05 17:18:00,"Shade - Full","None",37.222225049741,33.4954313054646,40.7003342283876
"1956","1956","245748",2021-06-05 17:26:00,"Open","Can?t tell",38.710889327143,33.2880838951374,40.3889447623159
"1957","1957","252887",2021-06-05 17:32:00,"Open","None",39.9297820684666,33.1274781039559,38.7667210871849
"1958","1958","245741",2021-06-06 08:02:00,"Burrow","",28.7849445237476,21.6108223912207,28.640554012076
"1969","1969","245761",2021-06-06 08:48:00,"Open","Moderate",35.9582369498507,23.8654664220113,32.2565483177102
"1970","1970","229069",2021-06-06 08:55:00,"Open","Bright",38.8846887176393,24.1672151473854,33.8638643581043
"1971","1971","245762a",2021-06-06 09:03:00,"Open","Can?t tell",35.3936662205037,24.5016006217536,33.772296584093
"1972","1972","245753",2021-06-06 09:14:00,"Open","Can?t tell",37.346340133821,24.9453009757525,37.6308674721318
"1983","1983","252881",2021-06-06 09:59:00,"Open","Moderate",34.4419470516138,26.6305474941478,37.7289340911231
"1984","1984","229072",2021-06-06 10:09:00,"Open","Bright",41.3089432480064,26.9905447352326,40.4660139187624
"1985","1985","245748",2021-06-06 10:23:00,"Open","Moderate",39.7447562571955,27.4872911427316,40.1532995081044
"1986","1986","229078",2021-06-06 10:54:00,"Shade - Partial","None",39.0749106574515,28.529188600687,44.4186145679591
"1987","1987","252887",2021-06-06 11:09:00,"Open","Can?t tell",41.1651122551387,28.9895446447143,45.5674988491906
"1998","1998","245747",2021-06-06 11:59:00,"Open","Bright",42.9355633990886,30.2041754317848,44.2251576054168
"2009","2009","252883",2021-06-06 12:36:00,"Open","None",40.0587244627577,30.7045296091447,45.1351769189201
"2010","2010","245742",2021-06-06 12:45:00,"Shade - Partial","Can?t tell",38.850984659299,30.7825771625073,45.7901980117674
"2011","2011","229070a",2021-06-06 12:48:00,"Shade - Partial","",38.0352867092275,30.8055890993242,48.6569016653956
"2012","2012","245752",2021-06-06 12:52:00,"Open","Moderate",38.9714353420315,30.8341366102991,44.0003813242558
"2013","2013","252885",2021-06-06 12:56:00,"Dead/Missing","",NA,30.8604022088904,45.6269401283192
"2014","2014","245744",2021-06-06 13:03:00,"Shade - Partial","Can?t tell",39.1212537172463,30.9013951476714,43.876258360857
"2015","2015","245745",2021-06-06 13:11:00,"Shade - Full","None",38.2606632795761,30.9415203747624,41.4296781303916
"2016","2016","229063",2021-06-06 13:16:00,"Burrow","",32.9607201094928,30.9635407064264,47.0839930907175
"2017","2017","229079",2021-06-06 13:39:00,"Shade - Partial","Bright",20.7194737060749,31.0449547536764,44.3544368276394
"2028","2028","229070a",2021-06-06 14:22:00,"Shade - Partial","Bright",41.5372151014418,31.191352484403,46.7872262658491
"2038","2038","229078",2021-06-07 10:13:00,"Open","",33.8095431631091,18.5368129775244,28.6902620260706
"2043","2043","245741",2021-06-07 10:25:00,"Burrow","",30.3195375904752,19.1294304766166,30.9061514805011
"2048","2048","229070",2021-06-07 10:38:00,"Open","Bright",31.2932548212205,19.759636523443,32.6589425519138
"2056","2056","252887",2021-06-07 10:54:00,"Open","",37.5162601640424,20.5093843032967,34.2655066020546
"2057","2057","245748",2021-06-07 10:55:00,"Open","Moderate",34.3726973681359,20.5550523792349,33.0964769054815
"2071","2071","245741",2021-06-07 11:19:00,"Open","",40.4107838423227,21.5973439244467,36.3687248901939
"2077","2077","245745",2021-06-07 11:29:00,"Open","Moderate",36.207241600631,21.9955177138774,35.9676815182316
"2095","2095","229078",2021-06-07 12:01:00,"Open","Light",40.0366959030123,23.0847238388899,37.6191880869628
"2096","2096","252883",2021-06-07 12:11:00,"Open","Can?t tell",40.0587244627577,23.3584901606446,37.2591075111307
"2099","2099","245753",2021-06-07 12:18:00,"Shade - Full","",38.3210162556088,23.5322627183449,31.089245282867
"2108","2108","245753",2021-06-07 12:55:00,"Open","Can?t tell",36.3252631401384,24.2687090551534,38.9481139291909
"2109","2109","245753",2021-06-07 13:13:00,"Open","Moderate",37.346340133821,24.5597790637022,41.0318451987392
"2113","2113","229078",2021-06-07 13:24:00,"Open","Moderate",41.9259376021173,24.7309273998639,40.5669385496059
"2116","2116","245762a",2021-06-07 13:31:00,"Open","Moderate",35.3936662205037,24.8403983424495,40.2620255966436
"2119","2119","229069",2021-06-07 13:37:00,"Open","Moderate",38.8846887176393,24.9359033612924,40.864326706032
"2123","2123","245761",2021-06-07 13:45:00,"Open","Moderate",39.7119140882737,25.0673127472698,38.0505212950442
"2124","2124","252881",2021-06-07 13:55:00,"Open","Moderate",41.2396518130998,25.2411771265854,41.1083787506357
"2125","2125","229079",2021-06-07 14:14:00,"Open","Moderate",20.7194737060749,25.6102982784219,41.2825919194353
"2136","2136","229063",2021-06-07 15:01:00,"Burrow","",31.5788627415636,26.5356779273929,45.7071129329912
"2137","2137","245747",2021-06-07 15:22:00,"Burrow","",40.8439671727976,26.813639538467,37.7501534483876
"2148","2148","245752",2021-06-07 15:57:00,"Open","Moderate",40.9621383899143,26.8611059312953,39.2311905291378
"2149","2149","245742",2021-06-07 16:03:00,"Open","Can?t tell",37.832063314201,26.7997460093878,38.7586535305885
"2150","2150","245744",2021-06-07 16:11:00,"Open","Moderate",36.2274223198333,26.6825066727476,38.2035634643932
"2151","2151","229070a",2021-06-07 16:15:00,"Open","Moderate",39.8345189861932,26.6093847155475,37.9968061097384
"2152","2152","245748",2021-06-07 16:15:00,"Open","",40.7740626541355,26.6093847155475,37.9968061097384
"2153","2153","252887",2021-06-07 16:23:00,"Open","None",37.5162601640424,26.4357152922436,38.6537406291863
"2154","2154","229070a",2021-06-08 09:14:00,"Open","Moderate",33.8881167168433,14.5722333771329,26.9459733636071
"2165","2165","252887",2021-06-08 09:48:00,"Open","Can?t tell",36.323756611819,16.0123370451138,32.5178185618031
"2166","2166","245748",2021-06-08 09:52:00,"Open","None",35.5113050052145,16.1613493865986,27.2375766360886
"2167","2167","245745",2021-06-08 09:59:00,"Burrow","",22.6321723753198,16.4101817178164,22.2718785028715
"2168","2168","245761",2021-06-08 10:14:00,"Open","Moderate",33.8228958570433,16.8913009397613,31.6497152518193
"2169","2169","229069",2021-06-08 10:23:00,"Open","Can?t tell",35.971419060777,17.1494001800046,32.4664662746131
"2170","2170","245762a",2021-06-08 10:31:00,"Open","Moderate",37.3542541807036,17.3623774205073,33.5332348917497
"2171","2171","245741",2021-06-08 10:41:00,"Burrow","",28.7849445237476,17.6099672416874,33.1351452350779
"2172","2172","245744",2021-06-08 10:49:00,"Open","Can?t tell",34.0970923149964,17.7955471265173,35.013247650753
"2173","2173","245752",2021-06-08 10:59:00,"Open","Moderate",35.8838831636835,18.0151558405102,32.5674321204477
"2174","2174","245747",2021-06-08 11:02:00,"Burrow","",28.8825202879883,18.0788870576853,27.0897790168322
"2185","2185","245742",2021-06-08 11:36:00,"Open","Moderate",42.9552376290783,18.7698909189536,35.4508043050453
"2186","2186","252883",2021-06-08 11:39:00,"Open","None",36.7154005299544,18.8309636180931,36.1992397039285
"2187","2187","229078",2021-06-08 11:49:00,"Shade - Partial","Moderate",41.9259376021173,19.0385970256197,37.1324517848731
"2198","2198","229063",2021-06-08 13:07:00,"Burrow","",30.0345231456668,20.956949917989,38.3134558938941
"2199","2199","252886",2021-06-08 13:13:00,"Burrow","",31.2385363592782,21.1114839059486,38.5595761869581
"2200","2200","245753",2021-06-08 13:22:00,"Shade - Partial","Can?t tell",40.1697804707625,21.3399958430231,32.7906137623961
"2211","2211","229066",2021-06-08 13:57:00,"Dead/Missing","",NA,22.1593368057865,39.0328012148767
"2212","2212","245757",2021-06-08 13:59:00,"Dead/Missing","",NA,22.2014198137447,40.917123023136
"2213","2213","229079",2021-06-08 14:04:00,"Open","Bright",20.7194737060749,22.3038154065421,44.3233087107382
"2224","2224","252887",2021-06-08 14:41:00,"Open","Moderate",33.8980052558323,22.944641932711,38.9767735085575
"2235","2235","229080",2021-06-08 15:15:00,"Dead/Missing","",NA,23.3774342287443,39.2805684217384
"2236","2236","245748",2021-06-10 10:36:00,"Open","",34.3726973681359,14.7316696295687,29.0372682296554
"2237","2237","252883",2021-06-10 10:55:00,"Burrow","",26.7791284341796,15.2060610321102,31.4982270203529
"2247","2247","245741",2021-06-10 11:23:00,"Open","Bright",36.2669430982351,15.9771966717811,32.2507486522912
"2251","2251","245747",2021-06-10 11:31:00,"Burrow","",24.7870288847592,16.2076176220614,33.4807759680645
"2270","2270","229078",2021-06-10 12:04:00,"Burrow","",27.9814497578129,17.1721402260662,33.6968309488451
"2272","2272","245752",2021-06-10 12:07:00,"Open","Bright",36.9364093487335,17.25927118936,33.4436924916355
"2274","2274","245742",2021-06-10 12:11:00,"Open","None",38.850984659299,17.3749564914479,33.9291356119992
"2283","2283","252887",2021-06-10 13:08:00,"Open","None",37.5162601640424,18.9054426337281,34.8270641951456
"2284","2284","229063",2021-06-10 13:25:00,"Burrow","",30.0345231456668,19.2939477358435,36.938669787859
"2285","2285","245745",2021-06-10 13:33:00,"Open","Moderate",38.2606632795761,19.4617494124896,35.8224094235155
"2288","2288","245744",2021-06-10 13:40:00,"Burrow","",35.1900497963621,19.5998234606754,33.4770744545106
"2292","2292","245752",2021-06-10 13:50:00,"Open","Bright",38.9714353420315,19.781807793578,35.328856833166
"2298","2298","252887",2021-06-10 14:10:00,"Open","None",39.9297820684666,20.0867407544316,35.5044267539535
"2302","2302","252883",2021-06-10 14:20:00,"Burrow","",37.8372631959661,20.2099097554314,35.6644549217616
"2306","2306","245742",2021-06-10 14:30:00,"Shade - Full","None",35.7642483074999,20.3157159020196,35.7760958300223
"2311","2311","229079",2021-06-10 14:55:00,"Open","Can?t tell",16.8776122207034,20.5158480135921,36.6236354801485
"2315","2315","245748",2021-06-10 15:05:00,"Open","Moderate",38.710889327143,20.5747792495231,36.5763968177048
"2323","2323","229078",2021-06-10 15:35:00,"Burrow","",34.9621122771864,20.7020939226925,33.8615700924067
"2324","2324","245762",2021-06-10 15:42:00,"Open","Moderate",38.2797151399724,20.7247012390508,34.642505277834
"2325","2325","229070a",2021-06-10 15:47:00,"Burrow","",35.0244636960596,20.739945735005,36.2410819251593
"2330","2330","245753",2021-06-10 16:00:00,"Burrow","",34.0862094631449,20.7777777777778,34.3887789004324
"2337","2337","252881",2021-06-10 16:24:00,"Open","Moderate",33.1965102187372,20.8447536155763,32.9487167810938
"2338","2338","229078",2021-06-10 16:29:00,"Burrow","",34.9621122771864,20.8572845987771,33.1859378431761
"2340","2340","229069",2021-06-10 16:33:00,"Open","Bright",32.4167141861239,20.8667048164184,33.065026516866
"2345","2345","229079",2021-06-10 16:44:00,"Open","Bright",NA,20.8891410237626,34.4273267341728
"2350","2350","245761",2021-06-10 16:58:00,"Open","Moderate",35.9582369498507,20.9081886183787,35.4718232592837
"2352","2352","245741",2021-06-10 17:06:00,"Open","Moderate",36.2669430982351,20.9130627319582,31.4146229546064
"2362","2362","245747",2021-06-11 08:40:00,"Burrow","",24.7870288847592,16.5705765643137,25.3632044623313
"2363","2363","245748",2021-06-11 09:26:00,"Open","Moderate",34.3726973681359,17.4193893093358,27.190757236824
"2364","2364","245752",2021-06-11 09:50:00,"Open","Moderate",35.8838831636835,17.8177134965183,29.3060181516103
"2365","2365","245744",2021-06-11 10:00:00,"Open","Moderate",32.931442603789,18,26.9568200737953
"2366","2366","245742",2021-06-11 10:20:00,"Open","Moderate",33.5760917781986,18.4134809949686,33.0340034544847
"2367","2367","252883",2021-06-11 10:30:00,"Burrow","",24.4839120371804,18.6420151501604,33.0353673603449
"2368","2368","245741",2021-06-11 10:52:00,"Open","Bright",35.1980560060791,19.1839798134867,34.4528467455648
"2369","2369","245752",2021-06-11 11:15:00,"Open","Bright",35.8838831636835,19.7896078518098,35.2211279191127
"2370","2370","245753",2021-06-11 11:41:00,"Open","Bright",38.3210162556088,20.4927376152995,37.7919077146129
"2371","2371","252881",2021-06-11 11:55:00,"Open","Moderate",39.0134869390905,20.8679614695644,37.8697584192146
"2372","2372","229079",2021-06-11 12:00:00,"Open","Moderate",20.7194737060749,21,36.7736691318609
"2373","2373","229078",2021-06-11 12:20:00,"Burrow","",29.7008592094851,21.5131709071626,38.7091840395424
"2374","2374","229079",2021-06-14 09:55:00,"Open","",20.7194737060749,22.7832330388193,37.1040699295342
"2385","2385","245753",2021-06-14 10:35:00,"Open","",39.2595499622599,23.7816137002412,34.6324323656935
"2396","2396","252887",2021-06-14 11:13:00,"Burrow","",31.2392899273789,24.9310035663273,40.5787099338812
"2403","2403","245744",2021-06-14 11:33:00,"Open","Can?t tell",32.931442603789,25.5485556437786,41.1975761489714
"2408","2408","252883",2021-06-14 11:56:00,"Burrow","",35.5720696328639,26.2229164157486,42.2336651092426
"2411","2411","245753",2021-06-14 12:05:00,"Burrow","",35.2443842073248,26.4677551956232,42.5619020103584
"2414","2414","245742",2021-06-14 12:13:00,"Open","Can?t tell",37.832063314201,26.6747200467284,41.5763807643601
"2420","2420","229070a",2021-06-14 13:16:00,"Open","Bright",38.0352867092275,28.0235489769432,40.3430242102157
"2431","2431","245752",2021-06-14 13:51:00,"Burrow","",37.9625292677344,28.6299133528065,44.331637884141
"2432","2432","245745",2021-06-14 14:03:00,"Dead/Missing","",NA,28.8266578551152,44.1559277067026
"2433","2433","245747",2021-06-14 14:19:00,"Open","Bright",36.6305341119507,29.0825022496968,43.3793771987251
"2438","2438","245748",2021-06-14 14:33:00,"Shade - Partial","None",38.1905374881925,29.2957771755855,47.4987851136398
"2445","2445","252883",2021-06-14 14:53:00,"Burrow","",40.0587244627577,29.573771173859,42.7588188372885
"2450","2450","245762a",2021-06-14 15:07:00,"Idk, spotted running in open and stopped in partial shade of Guittirizia shrub","Can?t tell",38.2797151399725,29.7432766278149,44.8552800735037
"2457","2457","229069",2021-06-14 15:28:00,"Open","None",38.8846887176393,29.9474489875443,46.880248717379
"2458","2458","245741",2021-06-14 15:34:00,"Shade - Full","Moderate",36.2669430982351,29.992880858369,41.6943839842946
"2462","2462","252881",2021-06-14 15:46:00,"Open","None",39.5693094058709,30.0641766814036,41.1363497043995
"2470","2470","229078",2021-06-15 08:16:00,"Burrow","",29.7008592094851,19.4753068083778,28.6669177711574
"2473","2473","229069",2021-06-15 08:23:00,"Open","Can?t tell",29.3761320150132,19.6556690968877,28.1064791481869
"2482","2482","245741",2021-06-15 08:52:00,"Burrow","",28.7849445237476,20.2671689121394,30.5832073030568
"2487","2487","245744",2021-06-15 09:06:00,"Open","Can?t tell",31.6706310314852,20.508045771727,29.2508577014923
"2494","2494","229079",2021-06-15 09:33:00,"Open","",16.8776122207034,20.9342873797539,33.1775153565872
"2495","2495","245748",2021-06-15 09:34:00,"Open","Can?t tell",35.5113050052145,20.9500400316423,34.8792388689857
"2506","2506","245752",2021-06-15 10:05:00,"Burrow","",29.592067863694,21.4835401337286,32.0659939974271
"2507","2507","229070a",2021-06-15 10:20:00,"Open","Bright",38.0352867092275,21.7895746979856,32.6198738180921
"2514","2514","245761",2021-06-15 10:39:00,"Open","Can?t tell",39.7119140882737,22.2144486342278,35.2800026309672
"2519","2519","252887",2021-06-15 10:54:00,"Burrow","",29.7104313504764,22.5690339619975,37.5978707173877
"2521","2521","252881",2021-06-15 10:59:00,"Open","Can?t tell",37.8990670276178,22.6893885522263,37.7535868557282
"2531","2531","245745",2021-06-15 11:32:00,"Open","",37.2408716702691,23.4835917881323,40.0832680603372
"2542","2542","245762a",2021-06-15 12:11:00,"Shade - Partial","Can?t tell",34.3350016008119,24.3343283492545,41.535099132939
"2543","2543","245742",2021-06-15 12:34:00,"Open","Can?t tell",38.850984659299,24.7629003469535,41.9874551590824
"2544","2544","252886",2021-06-15 12:44:00,"Burrow","",31.2385363592782,24.9379077111805,38.4006216390029
"2545","2545","229079",2021-06-15 12:54:00,"Open","Moderate",20.7194737060749,25.108876376413,41.5406930868477
"2555","2555","245744",2021-06-15 13:23:00,"Open","Can?t tell",38.1843415764095,25.6000635934285,41.2767048125575
"2557","2557","229070a",2021-06-15 13:34:00,"Burrow","",39.8345189861932,25.791809574719,41.4383161098348
"2564","2564","229069",2021-06-15 13:53:00,"Open","Can?t tell",37.9603858847751,26.1411007548858,42.7814600983468
"2569","2569","245753",2021-06-15 14:17:00,"Burrow","",38.3210162556088,26.6293785684391,41.6708000765611
"2574","2574","245752",2021-06-15 14:31:00,"Burrow","",34.7923533236027,26.9325417245526,42.3093188007212
"2579","2579","245748",2021-06-15 14:45:00,"Open","Can?t tell",40.7740626541355,27.2393998872742,42.8822154611207
"2582","2582","252883",2021-06-15 15:15:00,"Burrow","",40.0587244627577,27.8720811311359,42.3865677759586
"2583","2583","229063",2021-06-15 15:15:00,"Burrow","",31.5788627415636,27.8720811311359,41.767347181124
"2584","2584","229080",2021-06-15 15:22:00,"Dead/Missing","",NA,28.0083886824332,42.4824237229896
"2585","2585","252881",2021-06-16 08:23:00,"Open","Can?t tell",31.8600552796413,23.6589731931923,30.1783141715092
"2586","2586","245747",2021-06-16 08:26:00,"Burrow","",28.8825202879883,23.759491304952,31.0641484656187
"2590","2590","245761",2021-06-16 08:35:00,"Open","Can?t tell",32.636901321222,24.0591276204908,32.882219866347
"2598","2598","252883",2021-06-16 09:01:00,"Burrow","",28.7008743641143,24.8901200049607,33.9467512283632
"2600","2600","245762a",2021-06-16 09:06:00,"Burrow","",27.3626535268104,25.0407185689542,33.4180842845333
"2607","2607","245742",2021-06-16 09:25:00,"Open","Can?t tell",36.8061825665729,25.5737316520894,31.2355031664165
"2611","2611","245752",2021-06-16 09:40:00,"Burrow","",29.592067863694,25.9400011767784,33.9266955434562
"2612","2612","245741",2021-06-16 09:42:00,"Open","Moderate",38.3486853162381,25.9845482579007,36.836082710868
"2619","2619","245744",2021-06-16 10:00:00,"Open","Can?t tell",37.222225049741,26.3333333333333,36.9361392443007
"2624","2624","245748",2021-06-16 10:20:00,"Open","Moderate, side bellies had some kind of wash that was different than other belly colors",36.6040193540352,26.6068130884533,39.0884671533635
"2625","2625","229078",2021-06-16 10:28:00,"Burrow","",29.7008592094851,26.6899313156926,38.7531009783529
"2633","2633","229069",2021-06-16 10:50:00,"Open","Can?t tell",38.8846887176393,26.8739725650528,40.408660811263
"2637","2637","229070a",2021-06-16 11:18:00,"Open","Bright",38.9497757022148,27.0946449040921,40.634680146579
"2648","2648","252881",2021-06-16 11:49:00,"Shade - Partial","None",41.2396518130998,27.4688515699813,40.2153266628171
"2649","2649","252887",2021-06-16 11:52:00,"Dead/Missing","",NA,27.5186098280193,41.9272010701708
"2650","2650","245745",2021-06-16 11:59:00,"Open","None",37.2408716702691,27.6468673506441,42.8116973294741
"2652","2652","245761",2021-06-16 12:04:00,"Open","",42.3309689059251,27.7496606304247,44.0288586612156
"2660","2660","245762a",2021-06-16 12:25:00,"Burrow","",38.2797151399725,28.2701859760536,41.4887412560886
