# STATION: CXXC1
# STATION NAME: COCHORA RANCH
# LATITUDE: 35.11807
# LONGITUDE: -119.59608
# ELEVATION [ft]: 2697
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_one_hour_set_1,solar_radiation_set_1,soil_temp_set_1,precip_accum_set_1,volt_set_1,soil_moisture_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d
,,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,Inches,W/m**2,Fahrenheit,Inches,volts,%,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,code,Fahrenheit
CXXC1,10/01/2019 22:00 PDT,51.3,46.0,3.2,56.0,,0.0,0.06,70.0,,,2.7,,,31.04,,NE,
CXXC1,10/01/2019 23:00 PDT,50.2,48.0,3.6,54.0,,0.0,0.03,66.99,,,2.3,,,31.09,,NE,
CXXC1,10/02/2019 00:00 PDT,49.8,50.0,3.89,52.0,,0.0,0.04,64.99,,,3.0,,,31.74,,NE,
CXXC1,10/02/2019 01:00 PDT,49.6,47.0,5.3,46.0,,0.0,0.03,63.0,0.0,,1.8,,,30.02,,NE,
CXXC1,10/02/2019 02:00 PDT,49.8,48.0,5.5,45.0,,0.0,0.03,61.0,,,1.9,,,30.72,,NE,
CXXC1,10/02/2019 03:00 PDT,49.3,47.0,5.61,50.0,,0.0,0.03,60.01,,,2.1,,,29.74,,NE,
CXXC1,10/02/2019 04:00 PDT,49.6,46.0,5.5,54.0,,0.0,0.04,59.0,,,2.5,,,29.49,,NE,
CXXC1,10/02/2019 05:00 PDT,50.2,45.0,5.79,54.0,,0.0,0.01,57.99,,,1.7,,,29.49,,NE,
CXXC1,10/02/2019 06:00 PDT,49.5,48.0,5.1,54.0,,0.0,0.02,57.0,,,1.9,,,30.45,,NE,
CXXC1,10/02/2019 07:00 PDT,48.6,47.0,5.79,53.0,,0.0,0.02,55.99,,,1.8,,,29.1,,NE,
CXXC1,10/02/2019 08:00 PDT,48.7,47.0,5.3,54.0,,0.0,1.51,55.99,,,2.2,,,29.19,,NE,
CXXC1,10/02/2019 09:00 PDT,48.6,46.0,3.4,47.0,,0.0,55.69,55.0,,,1.3,,,28.57,,NE,
CXXC1,10/02/2019 10:00 PDT,53.1,40.0,3.49,63.0,,0.0,284.7,57.99,,,2.2,,,29.23,,ENE,
CXXC1,10/02/2019 11:00 PDT,56.3,38.0,4.61,56.0,,0.0,490.5,64.0,,,1.9,,,30.84,,NE,
CXXC1,10/02/2019 12:00 PDT,58.6,36.0,4.99,58.0,,0.0,665.9,72.0,,,2.2,,,31.56,,ENE,
CXXC1,10/02/2019 13:00 PDT,60.6,32.0,5.91,67.0,,0.0,792.1,79.0,,,3.1,,,30.42,,ENE,
CXXC1,10/02/2019 14:00 PDT,63.0,29.0,8.01,57.0,,0.0,855.0,84.99,,,3.1,,,30.1,,ENE,
CXXC1,10/02/2019 15:00 PDT,65.7,27.0,8.1,55.0,,0.0,848.0,88.0,,,3.1,,,30.68,,NE,
CXXC1,10/02/2019 16:00 PDT,67.3,26.0,8.81,54.0,,0.0,770.5,89.01,,,3.2,,,31.13,,NE,
CXXC1,10/02/2019 17:00 PDT,68.4,27.0,10.11,46.0,,0.0,629.4,89.01,,,3.2,,,33.02,,NE,
CXXC1,10/02/2019 18:00 PDT,69.1,28.0,8.99,56.0,,0.0,441.1,87.01,,,3.4,,,34.53,,NE,
CXXC1,10/02/2019 19:00 PDT,67.5,31.0,9.1,52.0,,0.0,223.7,82.99,,,3.1,,,35.69,,NE,
CXXC1,10/02/2019 20:00 PDT,64.6,35.0,6.69,56.0,,0.0,33.65,79.0,,,2.8,,,36.2,,NE,
CXXC1,10/02/2019 21:00 PDT,62.2,36.0,6.6,61.0,,0.0,0.05,75.0,,,3.3,,,34.77,,ENE,
CXXC1,10/02/2019 22:00 PDT,61.2,36.0,4.9,58.0,,0.0,0.02,72.0,,,2.6,,,33.88,,ENE,
CXXC1,10/02/2019 23:00 PDT,60.4,36.0,4.21,51.0,,0.0,0.02,70.0,,,1.9,,,33.17,,NE,
CXXC1,10/03/2019 00:00 PDT,59.0,41.0,4.81,49.0,,0.0,0.02,66.99,,,2.5,,,35.18,,NE,
CXXC1,10/03/2019 01:00 PDT,56.1,42.0,5.5,46.0,,0.0,0.02,64.99,0.0,,2.7,,,33.15,,NE,
CXXC1,10/03/2019 02:00 PDT,56.5,42.0,4.7,49.0,,0.0,0.02,64.0,,,2.9,,,33.52,,NE,
CXXC1,10/03/2019 03:00 PDT,54.9,45.0,5.39,44.0,,0.0,0.01,63.0,,,2.4,,,33.79,,NE,
CXXC1,10/03/2019 04:00 PDT,54.1,44.0,5.7,46.0,,0.0,0.01,61.0,,,2.6,,,32.5,,NE,
CXXC1,10/03/2019 05:00 PDT,54.7,45.0,5.79,49.0,,0.0,0.02,60.01,,,2.0,,,33.61,,NE,
CXXC1,10/03/2019 06:00 PDT,54.0,48.0,6.2,50.0,,0.0,0.02,60.01,,,2.5,,,34.59,,NE,
CXXC1,10/03/2019 07:00 PDT,53.4,50.0,3.6,43.0,,0.0,0.02,59.0,,,1.9,,,35.07,,NE,
CXXC1,10/03/2019 08:00 PDT,53.8,47.0,2.51,84.0,,0.0,1.2,57.0,,,2.2,,,33.88,,E,
CXXC1,10/03/2019 09:00 PDT,53.2,45.0,3.31,56.0,,0.0,50.67,57.0,,,2.2,,,32.24,,NE,
CXXC1,10/03/2019 10:00 PDT,59.2,38.0,1.41,143.0,,0.0,274.5,61.0,,,2.0,,,33.44,,SE,
CXXC1,10/03/2019 11:00 PDT,63.9,33.0,3.69,172.0,,0.0,480.6,66.99,,,2.2,,,34.1,,S,
CXXC1,10/03/2019 12:00 PDT,68.5,30.0,5.39,74.0,,0.0,653.1,73.99,,,2.9,,,35.74,,ENE,
CXXC1,10/03/2019 13:00 PDT,69.8,28.0,7.4,61.0,,0.0,780.5,81.0,,,3.1,,,35.14,,ENE,
CXXC1,10/03/2019 14:00 PDT,72.5,26.0,8.19,47.0,,0.0,840.0,87.01,,,2.9,,,35.61,,NE,
CXXC1,10/03/2019 15:00 PDT,74.1,26.0,8.7,55.0,,0.0,833.0,90.0,,,3.3,,,36.99,,NE,
CXXC1,10/03/2019 16:00 PDT,74.5,25.0,10.49,58.0,,0.0,750.1,91.0,,,3.3,,,36.34,,ENE,
CXXC1,10/03/2019 17:00 PDT,74.3,25.0,11.41,56.0,,0.0,611.0,91.0,,,3.3,,,36.17,,NE,
CXXC1,10/03/2019 18:00 PDT,73.8,27.0,10.8,48.0,,0.0,422.8,89.01,,,3.4,,,37.68,,NE,
CXXC1,10/03/2019 19:00 PDT,72.7,28.0,8.3,48.0,,0.0,211.7,84.99,,,2.9,,,37.65,,NE,
CXXC1,10/03/2019 20:00 PDT,70.3,30.0,6.2,59.0,,0.0,30.92,80.01,,,3.2,,,37.32,,ENE,
CXXC1,10/03/2019 21:00 PDT,67.5,35.0,5.39,66.0,,0.0,0.03,77.0,,,3.3,,,38.78,,ENE,
CXXC1,10/03/2019 22:00 PDT,63.3,36.0,3.8,46.0,,0.0,0.04,73.0,,,2.7,,,35.75,,NE,
CXXC1,10/03/2019 23:00 PDT,62.1,36.0,5.39,43.0,,0.0,0.02,71.01,,,2.5,,,34.68,,NE,
CXXC1,10/04/2019 00:00 PDT,60.1,38.0,2.3,27.0,,0.0,0.02,69.01,,,2.5,,,34.25,,NNE,
CXXC1,10/04/2019 01:00 PDT,57.7,41.0,3.0,48.0,,0.0,0.01,66.0,0.0,,2.7,,,34.0,,NE,
CXXC1,10/04/2019 02:00 PDT,56.3,40.0,2.3,47.0,,0.0,0.02,64.99,,,2.1,,,32.12,,NE,
CXXC1,10/04/2019 03:00 PDT,57.2,49.0,3.09,28.0,,0.0,0.02,63.0,,,2.4,,,38.07,,NNE,
CXXC1,10/04/2019 04:00 PDT,52.0,50.0,0.89,65.0,,0.0,0.02,61.0,,,2.3,,,33.77,,ENE,
CXXC1,10/04/2019 05:00 PDT,56.5,52.0,4.41,35.0,,0.0,0.03,61.0,,,1.4,,,38.95,,NE,
CXXC1,10/04/2019 06:00 PDT,56.7,57.0,3.69,62.0,,0.0,0.01,60.01,,,1.7,,,41.51,,ENE,
CXXC1,10/04/2019 07:00 PDT,53.4,61.0,2.51,111.0,,0.0,0.02,59.0,,,2.7,,,40.17,,ESE,
CXXC1,10/04/2019 08:00 PDT,52.2,63.0,5.1,58.0,,0.0,1.24,57.99,,,1.9,,,39.87,,ENE,
CXXC1,10/04/2019 09:00 PDT,51.8,48.0,2.91,52.0,,0.0,48.08,57.0,,,2.2,,,32.56,,NE,
CXXC1,10/04/2019 10:00 PDT,55.4,38.0,3.31,68.0,,0.0,277.4,60.01,,,2.0,,,30.03,,ENE,
CXXC1,10/04/2019 11:00 PDT,58.1,36.0,3.4,90.0,,0.0,483.3,66.0,,,2.4,,,31.11,,E,
CXXC1,10/04/2019 12:00 PDT,60.1,35.0,3.8,81.0,,0.0,657.2,73.0,,,2.2,,,32.2,,E,
CXXC1,10/04/2019 13:00 PDT,62.4,33.0,5.1,76.0,,0.0,782.3,80.01,,,2.9,,,32.77,,ENE,
CXXC1,10/04/2019 14:00 PDT,63.5,29.0,7.2,60.0,,0.0,845.0,86.0,,,3.1,,,30.54,,ENE,
CXXC1,10/04/2019 15:00 PDT,65.3,28.0,8.81,48.0,,0.0,841.0,89.01,,,3.6,,,31.23,,NE,
CXXC1,10/04/2019 16:00 PDT,66.0,27.0,7.81,51.0,,0.0,769.4,90.0,,,3.2,,,30.94,,NE,
CXXC1,10/04/2019 17:00 PDT,66.2,27.0,6.29,42.0,,0.0,631.0,90.0,,,3.2,,,31.12,,NE,
CXXC1,10/04/2019 18:00 PDT,66.0,28.0,7.29,48.0,,0.0,443.7,89.01,,,3.4,,,31.84,,NE,
CXXC1,10/04/2019 19:00 PDT,65.1,32.0,8.81,60.0,,0.0,228.4,84.0,,,2.9,,,34.38,,ENE,
CXXC1,10/04/2019 20:00 PDT,62.8,35.0,5.99,89.0,,0.0,35.19,79.0,,,3.1,,,34.6,,E,
CXXC1,10/04/2019 21:00 PDT,59.9,41.0,3.4,72.0,,0.0,0.04,75.0,,,2.4,,,35.99,,ENE,
CXXC1,10/04/2019 22:00 PDT,56.3,44.0,3.6,57.0,,0.0,0.05,71.01,,,2.5,,,34.5,,ENE,
CXXC1,10/04/2019 23:00 PDT,54.7,46.0,4.61,50.0,,0.0,0.02,69.01,,,2.5,,,34.16,,NE,
CXXC1,10/05/2019 00:00 PDT,54.0,44.0,5.5,48.0,,0.0,0.04,66.0,,,2.3,,,32.41,,NE,
CXXC1,10/05/2019 01:00 PDT,54.0,40.0,5.99,46.0,,0.0,0.02,64.0,0.0,,2.9,,,30.04,,NE,
CXXC1,10/05/2019 02:00 PDT,54.9,40.0,5.61,49.0,,0.0,0.03,63.0,,,1.9,,,30.85,,NE,
CXXC1,10/05/2019 03:00 PDT,55.0,46.0,7.81,37.0,,0.0,0.02,62.01,,,2.6,,,34.44,,NE,
CXXC1,10/05/2019 04:00 PDT,55.8,49.0,7.4,43.0,,0.0,0.02,61.0,,,2.5,,,36.77,,NE,
CXXC1,10/05/2019 05:00 PDT,54.3,50.0,2.01,53.0,,0.0,0.04,60.01,,,2.5,,,35.9,,NE,
CXXC1,10/05/2019 06:00 PDT,53.2,53.0,5.39,52.0,,0.0,0.03,59.0,,,2.5,,,36.36,,NE,
CXXC1,10/05/2019 07:00 PDT,52.3,52.0,5.7,54.0,,0.0,0.02,57.99,,,1.9,,,35.04,,NE,
CXXC1,10/05/2019 08:00 PDT,52.7,50.0,5.3,53.0,,0.0,1.02,57.0,,,2.2,,,34.42,,NE,
CXXC1,10/05/2019 09:00 PDT,53.1,44.0,4.41,43.0,,0.0,45.17,57.0,,,1.0,,,31.59,,NE,
CXXC1,10/05/2019 10:00 PDT,57.0,35.0,3.6,60.0,,0.0,272.8,60.01,,,1.4,,,29.44,,ENE,
CXXC1,10/05/2019 11:00 PDT,60.8,33.0,3.2,43.0,,0.0,477.2,66.0,,,2.4,,,31.36,,NE,
CXXC1,10/05/2019 12:00 PDT,62.6,30.0,3.89,71.0,,0.0,650.6,73.0,,,2.7,,,30.58,,ENE,
CXXC1,10/05/2019 13:00 PDT,64.9,28.0,6.4,55.0,,0.0,773.2,80.01,,,2.9,,,30.89,,NE,
CXXC1,10/05/2019 14:00 PDT,66.7,27.0,8.19,62.0,,0.0,835.0,86.0,,,3.1,,,31.55,,ENE,
CXXC1,10/05/2019 15:00 PDT,68.2,26.0,7.9,54.0,,0.0,828.0,89.01,,,3.6,,,31.91,,NE,
CXXC1,10/05/2019 16:00 PDT,69.8,23.0,8.3,63.0,,0.0,753.4,91.0,,,3.3,,,30.26,,ENE,
CXXC1,10/05/2019 17:00 PDT,71.1,24.0,8.41,66.0,,0.0,615.5,91.0,,,3.3,,,32.41,,ENE,
CXXC1,10/05/2019 18:00 PDT,70.5,27.0,9.4,66.0,,0.0,356.1,88.0,,,3.4,,,34.83,,ENE,
CXXC1,10/05/2019 19:00 PDT,68.4,29.0,8.9,68.0,,0.0,160.5,84.0,,,2.9,,,34.8,,ENE,
CXXC1,10/05/2019 20:00 PDT,66.4,34.0,7.9,59.0,,0.0,34.16,80.01,,,2.8,,,37.06,,ENE,
CXXC1,10/05/2019 21:00 PDT,64.0,38.0,8.41,67.0,,0.0,0.05,75.99,,,2.4,,,37.75,,ENE,
CXXC1,10/05/2019 22:00 PDT,63.3,34.0,2.8,25.0,,0.0,0.02,73.0,,,2.7,,,34.31,,NNE,
CXXC1,10/05/2019 23:00 PDT,61.0,36.0,3.49,47.0,,0.0,0.03,70.0,,,2.0,,,33.7,,NE,
CXXC1,10/06/2019 00:00 PDT,61.7,36.0,2.71,64.0,,0.0,0.03,68.0,,,2.0,,,34.33,,ENE,
CXXC1,10/06/2019 01:00 PDT,61.3,35.0,2.19,76.0,,0.0,0.02,66.0,0.0,,2.3,,,33.26,,ENE,
CXXC1,10/06/2019 02:00 PDT,62.6,37.0,5.61,55.0,,0.0,0.01,64.99,,,1.8,,,35.82,,NE,
CXXC1,10/06/2019 03:00 PDT,61.7,42.0,2.59,73.0,,0.0,0.03,64.0,,,2.4,,,38.24,,ENE,
CXXC1,10/06/2019 04:00 PDT,58.8,45.0,2.3,60.0,,0.0,0.04,63.0,,,1.9,,,37.36,,ENE,
CXXC1,10/06/2019 05:00 PDT,57.6,45.0,4.61,54.0,,0.0,0.03,62.01,,,2.2,,,36.26,,NE,
CXXC1,10/06/2019 06:00 PDT,58.1,37.0,4.29,54.0,,0.0,0.03,61.0,,,2.1,,,31.79,,NE,
CXXC1,10/06/2019 07:00 PDT,60.1,40.0,3.49,75.0,,0.0,0.04,60.01,,,1.7,,,35.55,,ENE,
CXXC1,10/06/2019 08:00 PDT,59.5,42.0,3.0,51.0,,0.0,1.08,60.01,,,1.7,,,36.24,,NE,
CXXC1,10/06/2019 09:00 PDT,60.3,34.0,2.1,61.0,,0.0,41.24,59.0,,,2.7,,,31.65,,ENE,
CXXC1,10/06/2019 10:00 PDT,66.4,32.0,1.01,203.0,,0.0,267.9,63.0,,,2.2,,,35.53,,SSW,
CXXC1,10/06/2019 11:00 PDT,69.6,28.0,5.3,68.0,,0.0,469.8,69.01,,,2.6,,,34.97,,ENE,
CXXC1,10/06/2019 12:00 PDT,72.7,24.0,6.69,74.0,,0.0,641.2,75.99,,,2.2,,,33.78,,ENE,
CXXC1,10/06/2019 13:00 PDT,74.1,24.0,8.01,66.0,,0.0,762.8,82.0,,,2.8,,,34.97,,ENE,
CXXC1,10/06/2019 14:00 PDT,77.0,23.0,9.31,61.0,,0.0,823.0,89.01,,,3.6,,,36.37,,ENE,
CXXC1,10/06/2019 15:00 PDT,78.6,18.0,8.1,63.0,,0.0,818.0,91.99,,,3.3,,,31.61,,ENE,
CXXC1,10/06/2019 16:00 PDT,81.5,19.0,8.41,65.0,,0.0,743.2,93.99,,,3.5,,,35.36,,ENE,79.49
CXXC1,10/06/2019 17:00 PDT,81.1,19.0,8.41,67.0,,0.0,605.1,93.99,,,3.6,,,35.02,,ENE,79.8
CXXC1,10/06/2019 18:00 PDT,79.7,21.0,9.31,66.0,,0.0,414.9,91.99,,,3.3,,,36.36,,ENE,
CXXC1,10/06/2019 19:00 PDT,78.4,24.0,7.49,59.0,,0.0,202.7,89.01,,,3.6,,,38.64,,ENE,
CXXC1,10/06/2019 20:00 PDT,74.8,32.0,8.7,65.0,,0.0,23.91,84.0,,,2.7,,,42.92,,ENE,
CXXC1,10/06/2019 21:00 PDT,70.7,34.0,7.2,63.0,,0.0,0.08,80.01,,,2.9,,,40.87,,ENE,
CXXC1,10/06/2019 22:00 PDT,70.5,31.0,6.11,58.0,,0.0,0.04,77.0,,,3.3,,,38.33,,ENE,
CXXC1,10/06/2019 23:00 PDT,70.3,31.0,5.1,55.0,,0.0,0.04,75.0,,,2.2,,,38.15,,NE,
CXXC1,10/07/2019 00:00 PDT,70.7,34.0,4.81,54.0,,0.0,0.03,73.0,,,2.7,,,40.87,,NE,
CXXC1,10/07/2019 01:00 PDT,69.4,35.0,2.59,78.0,,0.0,0.02,71.01,0.0,,2.5,,,40.47,,ENE,
CXXC1,10/07/2019 02:00 PDT,69.4,32.0,6.2,57.0,,0.0,0.02,70.0,,,2.5,,,38.17,,ENE,
CXXC1,10/07/2019 03:00 PDT,70.2,31.0,4.81,54.0,,0.0,0.03,69.01,,,2.3,,,38.06,,NE,
CXXC1,10/07/2019 04:00 PDT,68.9,35.0,2.1,86.0,,0.0,0.03,66.99,,,2.7,,,40.02,,E,
CXXC1,10/07/2019 05:00 PDT,66.9,38.0,1.01,67.0,,0.0,0.02,64.99,,,2.2,,,40.36,,ENE,
CXXC1,10/07/2019 06:00 PDT,66.0,36.0,0.69,324.0,,0.0,0.03,64.0,,,1.9,,,38.16,,NW,
CXXC1,10/07/2019 07:00 PDT,68.7,32.0,5.7,50.0,,0.0,0.02,63.0,,,1.9,,,37.55,,NE,
CXXC1,10/07/2019 08:00 PDT,70.5,26.0,4.81,60.0,,0.0,0.78,63.0,,,2.4,,,33.89,,ENE,
CXXC1,10/07/2019 09:00 PDT,70.3,20.0,3.31,79.0,,0.0,37.86,63.0,,,2.2,,,27.28,,E,
CXXC1,10/07/2019 10:00 PDT,75.6,19.0,5.7,65.0,,0.0,269.1,66.0,,,2.4,,,30.45,,ENE,
CXXC1,10/07/2019 11:00 PDT,78.8,23.0,5.21,61.0,,0.0,470.9,73.0,,,2.2,,,37.9,,ENE,
CXXC1,10/07/2019 12:00 PDT,80.8,22.0,3.89,59.0,,0.0,638.1,80.01,,,3.1,,,38.46,,ENE,79.61
CXXC1,10/07/2019 13:00 PDT,80.6,22.0,8.81,60.0,,0.0,758.5,86.0,,,3.0,,,38.3,,ENE,79.39
CXXC1,10/07/2019 14:00 PDT,81.1,23.0,10.29,66.0,,0.0,819.0,91.99,,,3.6,,,39.85,,ENE,79.99
CXXC1,10/07/2019 15:00 PDT,81.3,21.0,11.61,64.0,,0.0,808.0,93.99,,,2.8,,,37.71,,ENE,79.45
CXXC1,10/07/2019 16:00 PDT,82.0,20.0,11.41,64.0,,0.0,728.9,96.01,,,4.3,,,37.06,,ENE,79.86
CXXC1,10/07/2019 17:00 PDT,82.2,21.0,12.19,65.0,,0.0,589.8,96.01,,,3.8,,,38.46,,ENE,80.05
CXXC1,10/07/2019 18:00 PDT,82.0,22.0,11.21,51.0,,0.0,402.5,93.99,,,3.3,,,39.48,,NE,79.96
CXXC1,10/07/2019 19:00 PDT,80.1,22.0,9.19,54.0,,0.0,194.1,90.0,,,3.8,,,37.87,,NE,78.84
CXXC1,10/07/2019 20:00 PDT,77.7,28.0,8.19,78.0,,0.0,23.63,84.99,,,3.0,,,41.99,,ENE,
CXXC1,10/07/2019 21:00 PDT,74.1,29.0,3.09,71.0,,0.0,0.03,81.0,,,3.2,,,39.77,,ENE,
CXXC1,10/07/2019 22:00 PDT,70.5,30.0,3.6,59.0,,0.0,0.03,78.01,,,2.5,,,37.49,,ENE,
CXXC1,10/07/2019 23:00 PDT,70.9,28.0,3.8,56.0,,0.0,0.02,75.0,,,2.5,,,36.09,,NE,
CXXC1,10/08/2019 00:00 PDT,69.1,33.0,5.79,52.0,,0.0,0.01,73.0,,,3.0,,,38.69,,NE,
CXXC1,10/08/2019 01:00 PDT,68.4,31.0,5.1,53.0,,0.0,0.02,71.01,0.0,,2.3,,,36.48,,NE,
CXXC1,10/08/2019 02:00 PDT,69.8,31.0,5.3,52.0,,0.0,0.01,70.0,,,2.3,,,37.71,,NE,
CXXC1,10/08/2019 03:00 PDT,68.4,34.0,5.79,48.0,,0.0,0.02,69.01,,,2.7,,,38.83,,NE,
CXXC1,10/08/2019 04:00 PDT,68.2,33.0,4.21,47.0,,0.0,0.01,68.0,,,2.3,,,37.9,,NE,
CXXC1,10/08/2019 05:00 PDT,65.8,37.0,5.21,47.0,,0.0,0.0,66.99,,,2.5,,,38.68,,NE,
CXXC1,10/08/2019 06:00 PDT,66.0,36.0,6.51,52.0,,0.0,0.02,66.0,,,2.4,,,38.16,,NE,
CXXC1,10/08/2019 07:00 PDT,65.8,39.0,5.21,58.0,,0.0,0.01,64.99,,,2.0,,,40.04,,ENE,
CXXC1,10/08/2019 08:00 PDT,63.9,40.0,4.99,56.0,,0.0,0.76,64.0,,,2.6,,,38.98,,NE,
CXXC1,10/08/2019 09:00 PDT,64.4,35.0,4.99,50.0,,0.0,38.1,64.0,,,1.9,,,36.02,,NE,
CXXC1,10/08/2019 10:00 PDT,71.8,28.0,1.5,107.0,,0.0,258.7,66.99,,,2.0,,,36.87,,ESE,
CXXC1,10/08/2019 11:00 PDT,75.7,26.0,3.0,174.0,,0.0,463.6,73.0,,,2.2,,,38.36,,S,
CXXC1,10/08/2019 12:00 PDT,80.6,18.0,2.59,146.0,,0.0,635.6,80.01,,,3.3,,,33.27,,SE,79.21
CXXC1,10/08/2019 13:00 PDT,81.9,18.0,4.41,51.0,,0.0,761.4,87.01,,,2.7,,,34.34,,NE,79.71
CXXC1,10/08/2019 14:00 PDT,82.2,18.0,5.5,60.0,,0.0,821.0,93.99,,,3.3,,,34.59,,ENE,79.92
CXXC1,10/08/2019 15:00 PDT,83.1,16.0,7.29,54.0,,0.0,810.0,97.0,,,3.2,,,32.41,,NE,80.49
CXXC1,10/08/2019 16:00 PDT,83.3,17.0,8.19,53.0,,0.0,727.7,98.01,,,4.0,,,34.07,,NE,80.66
CXXC1,10/08/2019 17:00 PDT,83.5,20.0,9.31,54.0,,0.0,584.5,98.01,,,4.0,,,38.31,,NE,80.91
CXXC1,10/08/2019 18:00 PDT,82.4,18.0,10.2,55.0,,0.0,398.2,96.01,,,3.4,,,34.75,,NE,80.06
CXXC1,10/08/2019 19:00 PDT,80.4,21.0,8.1,44.0,,0.0,186.0,91.0,,,3.8,,,36.95,,NE,79.13
CXXC1,10/08/2019 20:00 PDT,79.2,24.0,7.29,60.0,,0.0,19.79,87.01,,,3.0,,,39.32,,ENE,
CXXC1,10/08/2019 21:00 PDT,78.1,24.0,5.3,58.0,,0.0,0.01,82.99,,,2.9,,,38.38,,ENE,
CXXC1,10/08/2019 22:00 PDT,71.4,26.0,4.0,57.0,,0.0,0.02,79.0,,,3.6,,,34.66,,ENE,
CXXC1,10/08/2019 23:00 PDT,69.8,28.0,6.6,45.0,,0.0,0.02,75.99,,,2.9,,,35.14,,NE,
CXXC1,10/09/2019 00:00 PDT,70.0,29.0,6.11,46.0,,0.0,0.02,75.0,,,3.0,,,36.2,,NE,
CXXC1,10/09/2019 01:00 PDT,68.9,31.0,4.09,45.0,,0.0,0.02,72.0,0.0,,2.6,,,36.92,,NE,
CXXC1,10/09/2019 02:00 PDT,64.9,33.0,4.99,51.0,,0.0,0.02,71.01,,,2.3,,,34.98,,NE,
CXXC1,10/09/2019 03:00 PDT,63.7,32.0,5.99,48.0,,0.0,0.03,70.0,,,2.3,,,33.15,,NE,
CXXC1,10/09/2019 04:00 PDT,65.1,32.0,4.99,47.0,,0.0,0.02,69.01,,,2.5,,,34.38,,NE,
CXXC1,10/09/2019 05:00 PDT,64.0,33.0,4.99,49.0,,0.0,0.01,66.99,,,2.0,,,34.18,,NE,
CXXC1,10/09/2019 06:00 PDT,63.0,31.0,4.5,48.0,,0.0,0.01,66.0,,,2.0,,,31.75,,NE,
CXXC1,10/09/2019 07:00 PDT,63.0,32.0,5.3,44.0,,0.0,0.02,64.99,,,1.8,,,32.53,,NE,
CXXC1,10/09/2019 08:00 PDT,61.7,36.0,4.9,45.0,,0.0,0.69,64.0,,,1.8,,,34.33,,NE,
CXXC1,10/09/2019 09:00 PDT,60.4,34.0,5.3,47.0,,0.0,36.5,63.0,,,1.7,,,31.74,,NE,
CXXC1,10/09/2019 10:00 PDT,70.7,28.0,1.79,3.0,,0.0,263.3,66.0,,,1.8,,,35.92,,N,
CXXC1,10/09/2019 11:00 PDT,71.4,27.0,4.5,289.0,,0.0,463.4,71.01,,,2.7,,,35.61,,WNW,
CXXC1,10/09/2019 12:00 PDT,72.0,22.0,4.41,275.0,,0.0,631.7,78.01,,,2.4,,,31.03,,W,
CXXC1,10/09/2019 13:00 PDT,74.8,19.0,2.01,221.0,,0.0,754.9,86.0,,,2.9,,,29.79,,SW,
CXXC1,10/09/2019 14:00 PDT,78.8,24.0,4.41,31.0,,0.0,813.0,93.0,,,3.4,,,38.98,,NNE,
CXXC1,10/09/2019 15:00 PDT,77.4,23.0,8.81,65.0,,0.0,798.0,95.0,,,3.9,,,36.71,,ENE,
CXXC1,10/09/2019 16:00 PDT,77.5,26.0,10.0,51.0,,0.0,723.5,96.01,,,3.7,,,39.91,,NE,
CXXC1,10/09/2019 17:00 PDT,77.0,27.0,11.3,61.0,,0.0,589.1,95.0,,,3.2,,,40.45,,ENE,
CXXC1,10/09/2019 18:00 PDT,74.8,26.0,10.6,45.0,,0.0,400.9,91.99,,,3.4,,,37.59,,NE,
CXXC1,10/09/2019 19:00 PDT,72.1,27.0,10.69,39.0,,0.0,183.7,87.01,,,3.5,,,36.21,,NE,
CXXC1,10/09/2019 20:00 PDT,68.9,28.0,12.3,34.0,,0.0,17.77,82.0,,,2.9,,,34.36,,NE,
CXXC1,10/09/2019 21:00 PDT,66.0,26.0,12.71,34.0,,0.0,0.04,79.0,,,2.7,,,30.02,,NE,
CXXC1,10/09/2019 22:00 PDT,63.5,22.0,12.8,33.0,,0.0,0.02,75.99,,,2.8,,,23.85,,NNE,
CXXC1,10/09/2019 23:00 PDT,62.2,24.0,11.21,36.0,,0.0,0.02,73.0,,,2.6,,,24.82,,NE,
CXXC1,10/10/2019 00:00 PDT,60.3,21.0,11.79,32.0,,0.0,0.02,71.01,,,2.3,,,20.06,,NNE,
CXXC1,10/10/2019 01:00 PDT,58.6,29.0,10.49,37.0,,0.0,0.03,69.01,0.0,,2.5,,,26.27,,NE,
CXXC1,10/10/2019 02:00 PDT,57.0,33.0,10.69,50.0,,0.0,0.04,66.99,,,2.0,,,28.0,,NE,
CXXC1,10/10/2019 03:00 PDT,56.3,32.0,4.9,82.0,,0.0,0.04,64.99,,,1.8,,,26.63,,E,
CXXC1,10/10/2019 04:00 PDT,54.7,28.0,2.01,53.0,,0.0,0.04,63.0,,,1.7,,,22.04,,NE,
CXXC1,10/10/2019 05:00 PDT,53.8,29.0,2.42,1.0,,0.0,0.03,62.01,,,2.1,,,22.09,,N,
