# STATION: CXXC1
# STATION NAME: COCHORA RANCH
# LATITUDE: 35.11807
# LONGITUDE: -119.59608
# ELEVATION [ft]: 2697
# STATE: CA
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_one_hour_set_1,solar_radiation_set_1,soil_temp_set_1,precip_accum_set_1,volt_set_1,soil_moisture_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d
CXXC1,12/29/2017 16:00 PST,72.3,9.0,7.7,65.0,11.5,0.0,412.2,69.6,,13.9,3.8,,,10.47,,ENE,
CXXC1,12/29/2017 17:00 PST,69.4,10.0,8.1,58.0,11.61,0.0,261.2,67.8,,13.9,3.6,,,10.56,,ENE,
CXXC1,12/29/2017 18:00 PST,65.5,11.0,9.1,64.0,12.39,0.0,72.35,64.8,,13.4,3.4,,,9.62,,ENE,
CXXC1,12/29/2017 19:00 PST,61.7,14.0,6.91,65.0,10.6,0.0,0.46,61.7,,13.2,3.8,,,11.95,,ENE,
CXXC1,12/29/2017 20:00 PST,60.8,9.0,2.71,55.0,5.1,0.0,0.08,57.9,,13.1,3.2,,,1.66,,NE,
CXXC1,12/29/2017 21:00 PST,60.1,10.0,4.5,50.0,7.2,0.0,0.06,55.9,,13.1,3.6,,,3.35,,NE,
CXXC1,12/29/2017 22:00 PST,58.1,14.0,6.91,48.0,8.41,0.0,0.06,54.9,,13.0,3.0,,,9.05,,NE,
CXXC1,12/29/2017 23:00 PST,60.3,17.0,4.61,64.0,7.0,0.0,0.05,53.1,,13.0,3.5,,,15.19,,ENE,
CXXC1,12/30/2017 00:00 PST,59.7,18.0,4.5,61.0,6.6,0.0,0.04,52.2,0.22,13.0,3.8,76.8,52.5,15.99,,ENE,
CXXC1,12/30/2017 01:00 PST,60.4,16.0,4.29,52.0,6.2,0.0,0.04,51.4,,12.9,2.9,,,13.89,,NE,
CXXC1,12/30/2017 02:00 PST,59.0,17.0,6.51,49.0,8.01,0.0,0.03,51.3,,12.9,3.6,,,14.12,,NE,
CXXC1,12/30/2017 03:00 PST,60.8,14.0,7.0,46.0,8.7,0.0,0.04,50.7,,12.9,2.7,,,11.22,,NE,
CXXC1,12/30/2017 04:00 PST,58.8,14.0,5.5,47.0,7.81,0.0,0.04,50.2,,12.9,3.4,,,9.62,,NE,
CXXC1,12/30/2017 05:00 PST,59.0,14.0,7.4,46.0,8.7,0.0,0.02,50.2,,12.9,3.4,,,9.78,,NE,
CXXC1,12/30/2017 06:00 PST,58.1,15.0,6.69,46.0,8.59,0.0,0.02,49.6,,12.9,2.9,,,10.58,,NE,
CXXC1,12/30/2017 07:00 PST,57.9,16.0,5.1,49.0,7.49,0.0,0.04,49.3,,12.8,3.5,,,11.85,,NE,
CXXC1,12/30/2017 08:00 PST,59.4,13.0,4.41,52.0,6.8,0.0,0.52,48.4,,12.8,3.7,,,8.47,,NE,
CXXC1,12/30/2017 09:00 PST,60.4,14.0,3.69,57.0,5.5,0.0,41.85,48.0,,14.1,3.0,,,10.9,,ENE,
CXXC1,12/30/2017 10:00 PST,66.2,12.0,2.91,49.0,5.7,0.0,227.8,51.1,,13.9,2.8,,,12.1,,NE,
CXXC1,12/30/2017 11:00 PST,69.3,11.0,1.41,132.0,5.3,0.0,395.0,56.7,,13.8,2.7,,,12.6,,SE,
CXXC1,12/30/2017 12:00 PST,71.1,11.0,3.2,233.0,6.69,0.0,523.9,63.0,,13.8,3.3,,,14.01,,SW,
CXXC1,12/30/2017 13:00 PST,74.1,9.0,3.0,261.0,5.61,0.0,587.3,68.5,,13.8,3.4,,,11.85,,W,
CXXC1,12/30/2017 14:00 PST,75.0,10.0,4.7,289.0,10.49,0.0,527.7,71.1,,13.8,3.4,,,14.9,,WNW,
CXXC1,12/30/2017 15:00 PST,76.1,10.0,4.5,306.0,10.29,0.0,550.9,71.1,,13.8,3.4,,,15.75,,NW,
CXXC1,12/30/2017 16:00 PST,69.1,14.0,6.6,53.0,10.2,0.0,302.5,70.0,,13.9,3.7,,,17.9,,NE,
CXXC1,12/30/2017 17:00 PST,69.8,8.0,7.29,61.0,11.21,0.0,173.1,68.2,,13.9,3.9,,,6.01,,ENE,
CXXC1,12/30/2017 18:00 PST,64.6,10.0,6.8,52.0,10.0,0.0,45.24,65.1,,13.4,3.2,,,6.84,,NE,
CXXC1,12/30/2017 19:00 PST,61.2,13.0,3.69,51.0,8.59,0.0,0.27,61.7,,13.2,3.7,,,9.9,,NE,
CXXC1,12/30/2017 20:00 PST,56.1,16.0,4.29,50.0,6.29,0.0,0.06,59.4,,13.1,3.0,,,10.39,,NE,
CXXC1,12/30/2017 21:00 PST,60.1,19.0,5.3,49.0,6.69,0.0,0.03,57.4,,13.1,3.2,,,17.57,,NE,
CXXC1,12/30/2017 22:00 PST,59.4,19.0,4.99,53.0,6.29,0.0,0.02,56.1,,13.0,2.9,,,16.99,,NE,
CXXC1,12/30/2017 23:00 PST,59.4,18.0,4.21,51.0,6.29,0.0,0.03,55.0,,13.0,2.9,,,15.75,,NE,
CXXC1,12/31/2017 00:00 PST,59.0,18.0,5.99,46.0,7.09,0.0,0.02,54.7,0.22,13.0,3.0,76.1,54.9,15.42,,NE,
CXXC1,12/31/2017 01:00 PST,59.9,18.0,4.99,47.0,7.09,0.0,0.01,54.3,,12.9,2.5,,,16.16,,NE,
CXXC1,12/31/2017 02:00 PST,57.9,19.0,3.2,42.0,5.79,0.0,0.03,53.6,,12.9,3.7,,,15.74,,NE,
CXXC1,12/31/2017 03:00 PST,58.1,19.0,3.69,45.0,5.39,0.0,0.04,53.1,,12.9,3.5,,,15.9,,NE,
CXXC1,12/31/2017 04:00 PST,58.1,20.0,2.71,49.0,6.29,0.0,0.03,52.9,,12.9,3.7,,,17.08,,NE,
CXXC1,12/31/2017 05:00 PST,58.1,21.0,3.2,48.0,5.99,0.0,0.04,52.2,,12.9,3.0,,,18.21,,NE,
CXXC1,12/31/2017 06:00 PST,57.9,21.0,4.61,47.0,6.6,0.0,0.04,51.4,,12.9,3.2,,,18.04,,NE,
CXXC1,12/31/2017 07:00 PST,56.1,22.0,4.81,46.0,6.8,0.0,0.02,50.7,,12.9,2.0,,,17.6,,NE,
CXXC1,12/31/2017 08:00 PST,55.8,22.0,4.41,45.0,7.29,0.0,0.19,49.6,,12.8,2.3,,,17.34,,NE,
CXXC1,12/31/2017 09:00 PST,56.8,19.0,3.6,49.0,6.69,0.0,38.63,49.5,,14.1,2.8,,,14.82,,NE,
CXXC1,12/31/2017 10:00 PST,61.5,19.0,2.3,57.0,4.41,0.0,218.7,52.0,,14.0,2.6,,,18.73,,ENE,
CXXC1,12/31/2017 11:00 PST,65.7,17.0,1.1,219.0,3.6,0.0,381.4,57.4,,13.9,3.8,,,19.62,,SW,
CXXC1,12/31/2017 12:00 PST,68.5,14.0,2.01,238.0,4.81,0.0,515.6,64.2,,13.8,3.6,,,17.41,,WSW,
CXXC1,12/31/2017 13:00 PST,69.6,12.0,2.3,236.0,5.3,0.0,505.1,69.3,,13.8,3.2,,,14.79,,SW,
CXXC1,12/31/2017 14:00 PST,69.8,12.0,3.31,290.0,6.51,0.0,340.3,70.3,,13.9,4.2,,,14.94,,WNW,
CXXC1,12/31/2017 15:00 PST,70.7,13.0,5.21,294.0,12.39,0.0,343.5,70.3,,13.9,3.9,,,17.48,,WNW,
CXXC1,12/31/2017 16:00 PST,68.0,17.0,5.99,356.0,10.69,0.0,395.6,70.7,,13.9,3.6,,,21.51,,N,
CXXC1,12/31/2017 17:00 PST,68.9,15.0,4.5,51.0,8.99,0.0,250.9,69.3,,13.9,3.9,,,19.33,,NE,
CXXC1,12/31/2017 18:00 PST,62.4,14.0,4.81,58.0,8.19,0.0,62.5,65.5,,13.4,3.5,,,12.51,,ENE,
CXXC1,12/31/2017 19:00 PST,64.0,13.0,5.21,55.0,7.29,0.0,0.34,62.6,,13.2,3.6,,,12.14,,NE,
CXXC1,12/31/2017 20:00 PST,59.5,15.0,2.59,67.0,6.4,0.0,0.06,59.9,,13.1,3.2,,,11.71,,ENE,
CXXC1,12/31/2017 21:00 PST,58.8,17.0,2.91,44.0,5.79,0.0,0.03,57.2,,13.1,3.7,,,13.95,,NE,
CXXC1,12/31/2017 22:00 PST,57.6,16.0,2.8,59.0,6.2,0.0,0.04,55.4,,13.0,2.8,,,11.61,,ENE,
CXXC1,12/31/2017 23:00 PST,55.9,14.0,2.59,62.0,4.99,0.0,0.04,53.8,,13.0,3.2,,,7.29,,ENE,
CXXC1,01/01/2018 00:00 PST,56.3,14.0,3.49,53.0,5.99,0.0,0.03,52.7,0.22,13.0,3.5,72.0,52.5,7.61,,NE,
CXXC1,01/01/2018 01:00 PST,56.3,17.0,3.4,55.0,6.2,0.0,0.02,51.8,,12.9,2.3,,,11.9,,NE,
CXXC1,01/01/2018 02:00 PST,57.6,15.0,2.91,75.0,7.29,0.0,0.03,51.1,,12.9,2.3,,,10.17,,ENE,
CXXC1,01/01/2018 03:00 PST,51.8,18.0,1.21,78.0,4.81,0.0,0.03,49.8,,12.9,2.4,,,9.47,,ENE,
CXXC1,01/01/2018 04:00 PST,50.0,24.0,1.1,40.0,3.0,0.0,0.05,48.4,,12.9,2.8,,,14.42,,NE,
CXXC1,01/01/2018 05:00 PST,50.5,29.0,0.81,58.0,2.91,0.0,0.05,47.5,,12.9,2.1,,,19.21,,ENE,
CXXC1,01/01/2018 06:00 PST,49.8,37.0,1.21,53.0,4.41,0.0,0.05,46.9,,12.9,3.1,,,24.37,,NE,
CXXC1,01/01/2018 07:00 PST,51.3,47.0,5.99,49.0,14.7,0.0,0.03,47.1,,12.8,2.4,,,31.58,,NE,
CXXC1,01/01/2018 08:00 PST,50.9,50.0,6.91,64.0,15.39,0.0,0.36,47.5,,12.8,2.4,,,32.76,,ENE,
CXXC1,01/01/2018 09:00 PST,47.8,52.0,2.51,78.0,7.61,0.0,36.36,47.1,,14.1,2.8,,,30.86,,ENE,
CXXC1,01/01/2018 10:00 PST,52.9,46.0,0.89,215.0,3.89,0.0,197.6,49.6,,14.0,2.4,,,32.51,,SW,
CXXC1,01/01/2018 11:00 PST,60.3,30.0,1.61,184.0,5.21,0.0,356.3,55.0,,13.9,3.2,,,28.57,,S,
CXXC1,01/01/2018 12:00 PST,68.4,17.0,3.6,145.0,7.09,0.0,508.0,61.3,,13.9,3.5,,,21.84,,SE,
CXXC1,01/01/2018 13:00 PST,69.4,16.0,5.39,118.0,8.59,0.0,565.4,66.7,,13.9,3.7,,,21.24,,ESE,
CXXC1,01/01/2018 14:00 PST,68.4,16.0,6.2,66.0,10.2,0.0,572.5,70.3,,13.9,3.5,,,20.42,,ENE,
CXXC1,01/01/2018 15:00 PST,59.9,42.0,9.19,57.0,17.09,0.0,435.6,70.0,,13.9,3.2,,,36.6,,ENE,
CXXC1,01/01/2018 16:00 PST,60.1,35.0,10.6,55.0,17.09,0.0,201.4,67.5,,14.0,3.2,,,32.2,,NE,
CXXC1,01/01/2018 17:00 PST,62.2,19.0,4.29,55.0,9.4,0.0,209.0,66.4,,13.9,3.4,,,19.31,,NE,
CXXC1,01/01/2018 18:00 PST,59.7,21.0,6.91,75.0,13.6,0.0,20.18,63.5,,13.4,2.9,,,19.55,,ENE,
CXXC1,01/01/2018 19:00 PST,50.7,51.0,1.9,141.0,6.6,0.0,0.41,60.4,,13.3,2.9,,,33.07,,SE,
CXXC1,01/01/2018 20:00 PST,60.6,15.0,3.8,65.0,7.61,0.0,0.06,57.9,,13.2,3.2,,,12.6,,ENE,
CXXC1,01/01/2018 21:00 PST,58.8,17.0,3.6,80.0,8.9,0.0,0.06,56.3,,13.1,3.0,,,13.95,,E,
CXXC1,01/01/2018 22:00 PST,61.5,14.0,5.91,54.0,10.4,0.0,0.02,56.1,,13.0,3.0,,,11.79,,NE,
CXXC1,01/01/2018 23:00 PST,55.8,19.0,2.01,96.0,9.6,0.0,0.05,54.9,,13.0,3.0,,,13.99,,E,
CXXC1,01/02/2018 00:00 PST,58.1,18.0,1.5,61.0,6.11,0.0,0.04,53.6,0.22,13.0,2.5,70.2,47.8,14.67,,ENE,
CXXC1,01/02/2018 01:00 PST,59.4,20.0,4.41,59.0,10.29,0.0,0.02,52.9,,13.0,2.6,,,18.17,,ENE,
CXXC1,01/02/2018 02:00 PST,59.4,20.0,6.11,52.0,8.59,0.0,0.05,52.7,,12.9,2.8,,,18.17,,NE,
CXXC1,01/02/2018 03:00 PST,59.7,21.0,4.9,61.0,9.19,0.0,0.04,52.2,,12.9,2.8,,,19.55,,ENE,
CXXC1,01/02/2018 04:00 PST,59.4,22.0,5.79,59.0,9.4,0.0,0.06,52.7,,12.9,2.8,,,20.39,,ENE,
CXXC1,01/02/2018 05:00 PST,58.1,22.0,2.51,68.0,5.1,0.0,0.04,51.8,,12.9,2.6,,,19.29,,ENE,
CXXC1,01/02/2018 06:00 PST,57.7,22.0,3.89,37.0,7.0,0.0,0.05,51.3,,12.9,2.6,,,18.95,,NE,
CXXC1,01/02/2018 07:00 PST,58.1,23.0,3.8,51.0,5.99,0.0,0.03,51.3,,12.9,3.1,,,20.32,,NE,
CXXC1,01/02/2018 08:00 PST,56.5,25.0,4.81,48.0,6.91,0.0,0.16,51.1,,12.8,2.4,,,20.92,,NE,
CXXC1,01/02/2018 09:00 PST,59.4,21.0,4.41,52.0,6.51,0.0,27.41,51.1,,13.0,2.1,,,19.3,,NE,
CXXC1,01/02/2018 10:00 PST,62.6,19.0,1.7,81.0,4.99,0.0,111.5,52.9,,14.0,2.1,,,19.65,,E,
CXXC1,01/02/2018 11:00 PST,65.7,16.0,1.9,115.0,4.7,0.0,185.0,55.4,,14.0,2.6,,,18.22,,ESE,
CXXC1,01/02/2018 12:00 PST,66.7,16.0,1.7,198.0,4.09,0.0,272.3,59.4,,13.9,2.3,,,19.03,,SSW,
CXXC1,01/02/2018 13:00 PST,68.4,13.0,1.9,201.0,4.7,0.0,238.0,61.3,,13.9,3.9,,,15.64,,SSW,
CXXC1,01/02/2018 14:00 PST,69.4,12.0,2.8,109.0,8.41,0.0,274.8,63.9,,13.9,3.5,,,14.63,,ESE,
CXXC1,01/02/2018 15:00 PST,68.5,13.0,4.9,96.0,11.21,0.0,243.1,65.1,,13.9,3.6,,,15.72,,E,
CXXC1,01/02/2018 16:00 PST,69.1,14.0,5.61,86.0,15.7,0.0,176.5,65.1,,13.9,3.6,,,17.9,,E,
CXXC1,01/02/2018 17:00 PST,66.2,17.0,4.81,96.0,9.19,0.0,110.1,64.2,,13.9,3.6,,,20.03,,E,
CXXC1,01/02/2018 18:00 PST,66.6,17.0,5.91,83.0,12.01,0.0,38.99,62.6,,13.5,2.7,,,20.36,,E,
CXXC1,01/02/2018 19:00 PST,60.4,27.0,10.0,65.0,15.3,0.0,0.45,60.8,,13.3,3.2,,,26.1,,ENE,
CXXC1,01/02/2018 20:00 PST,64.8,19.0,7.81,87.0,15.99,0.0,0.07,59.0,,13.2,2.5,,,21.47,,E,
CXXC1,01/02/2018 21:00 PST,64.8,18.0,8.1,87.0,14.5,0.0,0.04,57.9,,13.1,2.5,,,20.21,,E,
CXXC1,01/02/2018 22:00 PST,64.9,18.0,5.79,115.0,13.2,0.0,0.04,56.8,,13.1,3.3,,,20.29,,ESE,
CXXC1,01/02/2018 23:00 PST,64.2,17.0,5.61,110.0,9.8,0.0,0.02,55.9,,13.0,3.0,,,18.39,,ESE,
CXXC1,01/03/2018 00:00 PST,59.7,21.0,4.29,81.0,8.81,0.0,0.03,54.3,0.22,13.0,2.6,70.7,55.0,19.55,,E,
CXXC1,01/03/2018 01:00 PST,59.4,20.0,4.7,81.0,9.1,0.0,0.04,54.1,,13.0,2.8,,,18.17,,E,
CXXC1,01/03/2018 02:00 PST,63.1,17.0,2.91,102.0,6.2,0.0,0.05,52.3,,13.0,2.6,,,17.49,,ESE,
CXXC1,01/03/2018 03:00 PST,58.8,20.0,3.8,83.0,6.4,0.0,0.03,52.0,,12.9,2.1,,,17.67,,E,
CXXC1,01/03/2018 04:00 PST,56.3,22.0,1.41,105.0,4.21,0.0,0.04,50.7,,12.9,2.1,,,17.77,,ESE,
CXXC1,01/03/2018 05:00 PST,59.5,20.0,1.9,58.0,5.1,0.0,0.04,49.6,,12.9,2.4,,,18.25,,ENE,
CXXC1,01/03/2018 06:00 PST,60.3,19.0,3.09,80.0,4.41,0.0,0.02,50.4,,12.9,2.8,,,17.73,,E,
CXXC1,01/03/2018 07:00 PST,58.8,19.0,4.21,55.0,6.6,0.0,0.02,51.1,,12.9,2.1,,,16.49,,NE,
CXXC1,01/03/2018 08:00 PST,60.8,18.0,3.69,100.0,6.69,0.0,0.21,50.5,,12.8,2.4,,,16.9,,E,
CXXC1,01/03/2018 09:00 PST,62.4,18.0,4.61,120.0,8.1,0.0,24.84,51.3,,13.0,3.5,,,18.23,,ESE,
CXXC1,01/03/2018 10:00 PST,67.3,15.0,5.61,135.0,10.8,0.0,224.5,54.9,,13.9,2.3,,,18.03,,SE,
CXXC1,01/03/2018 11:00 PST,68.2,15.0,4.81,135.0,8.7,0.0,230.9,58.3,,13.9,2.6,,,18.76,,SE,
CXXC1,01/03/2018 12:00 PST,71.6,13.0,7.49,160.0,12.19,0.0,489.7,63.9,,13.9,3.0,,,18.2,,SSE,
CXXC1,01/03/2018 13:00 PST,72.9,12.0,9.89,196.0,15.7,0.0,429.3,67.1,,13.9,3.2,,,17.39,,SSW,
CXXC1,01/03/2018 14:00 PST,72.1,12.0,9.89,194.0,16.89,0.0,326.1,68.9,,13.9,3.4,,,16.76,,SSW,
CXXC1,01/03/2018 15:00 PST,70.9,13.0,6.51,188.0,12.01,0.0,102.2,67.1,,13.9,3.4,,,17.64,,S,
CXXC1,01/03/2018 16:00 PST,70.3,13.0,4.99,225.0,10.8,0.0,82.5,66.4,,13.9,2.9,,,17.16,,SW,
CXXC1,01/03/2018 17:00 PST,65.1,19.0,6.29,334.0,12.71,0.0,47.12,65.1,,13.9,2.7,,,21.72,,NNW,
CXXC1,01/03/2018 18:00 PST,61.7,30.0,4.21,4.0,11.21,0.0,18.12,63.1,,13.3,2.8,,,29.8,,N,
CXXC1,01/03/2018 19:00 PST,62.2,26.0,5.1,68.0,11.7,0.0,0.52,61.2,,13.2,2.5,,,26.75,,ENE,
CXXC1,01/03/2018 20:00 PST,61.0,26.0,8.19,63.0,14.09,0.0,0.02,60.4,,13.1,2.8,,,25.71,,ENE,
CXXC1,01/03/2018 21:00 PST,59.5,26.0,7.09,67.0,12.19,0.0,0.04,58.8,,13.1,3.0,,,24.42,,ENE,
CXXC1,01/03/2018 22:00 PST,63.1,19.0,2.19,92.0,5.3,0.0,0.03,56.7,,13.0,2.3,,,20.06,,E,
CXXC1,01/03/2018 23:00 PST,62.2,19.0,4.61,156.0,8.7,0.0,0.02,56.1,,13.0,3.3,,,19.31,,SSE,
CXXC1,01/04/2018 00:00 PST,63.9,17.0,4.99,144.0,16.28,0.0,0.02,55.9,0.22,13.0,2.8,73.6,55.6,18.14,,SE,
CXXC1,01/04/2018 01:00 PST,62.1,22.0,8.1,188.0,19.1,0.0,0.02,56.7,,13.0,3.3,,,22.67,,S,
CXXC1,01/04/2018 02:00 PST,60.8,27.0,7.09,194.0,12.91,0.0,0.02,56.8,,12.9,2.6,,,26.45,,SSW,
CXXC1,01/04/2018 03:00 PST,60.6,41.0,7.4,205.0,12.91,0.0,0.02,56.1,,12.9,2.6,,,36.62,,SSW,
CXXC1,01/04/2018 04:00 PST,59.4,38.0,6.2,194.0,11.41,0.0,0.02,55.6,,12.9,3.5,,,33.62,,SSW,
CXXC1,01/04/2018 05:00 PST,60.4,38.0,4.61,161.0,8.1,0.0,0.02,54.9,,12.9,2.8,,,34.52,,SSE,
CXXC1,01/04/2018 06:00 PST,60.4,44.0,5.79,188.0,10.49,0.0,0.02,55.9,,12.9,2.8,,,38.24,,S,
CXXC1,01/04/2018 07:00 PST,60.1,48.0,5.7,131.0,9.4,0.0,0.04,55.9,,12.9,2.6,,,40.21,,SE,
CXXC1,01/04/2018 08:00 PST,57.9,55.0,4.09,136.0,10.89,0.0,0.41,56.3,,12.8,2.3,,,41.71,,SE,
CXXC1,01/04/2018 09:00 PST,53.2,48.0,4.09,145.0,10.8,0.0,18.84,55.6,,12.9,2.8,,,33.85,,SE,
CXXC1,01/04/2018 10:00 PST,58.5,44.0,4.29,134.0,10.89,0.0,86.7,56.1,,13.6,2.6,,,36.51,,SE,
CXXC1,01/04/2018 11:00 PST,52.5,79.0,5.91,56.0,12.5,0.0,235.6,59.7,,14.0,2.8,,,46.11,,NE,
CXXC1,01/04/2018 12:00 PST,58.8,56.0,7.4,68.0,14.5,0.0,364.3,60.8,,14.0,2.8,,,43.02,,ENE,
CXXC1,01/04/2018 13:00 PST,60.4,69.0,3.69,157.0,10.89,0.0,301.9,63.5,,14.0,2.7,,,50.1,,SSE,
CXXC1,01/04/2018 14:00 PST,63.0,70.0,4.09,5.0,7.9,0.0,359.4,65.5,,14.0,2.9,,,52.99,,N,
CXXC1,01/04/2018 15:00 PST,66.0,62.0,3.31,285.0,7.4,0.0,453.4,66.7,,13.9,3.1,,,52.53,,WNW,
CXXC1,01/04/2018 16:00 PST,61.5,48.0,5.99,51.0,12.01,0.0,334.2,67.1,,13.9,4.1,,,41.5,,NE,
CXXC1,01/04/2018 17:00 PST,61.3,45.0,4.7,152.0,10.11,0.0,195.1,67.1,,13.9,3.0,,,39.64,,SSE,
CXXC1,01/04/2018 18:00 PST,59.4,47.0,3.0,139.0,8.1,0.0,23.32,63.5,,13.4,3.6,,,39.02,,SE,
CXXC1,01/04/2018 19:00 PST,57.6,61.0,4.09,49.0,5.91,0.0,0.44,60.8,,13.3,3.9,,,44.14,,NE,
CXXC1,01/04/2018 20:00 PST,59.0,61.0,2.71,84.0,4.99,0.0,0.03,58.8,,13.2,2.9,,,45.46,,E,
CXXC1,01/04/2018 21:00 PST,56.8,66.0,2.59,54.0,4.9,0.0,0.03,57.4,,13.1,3.2,,,45.47,,NE,
CXXC1,01/04/2018 22:00 PST,56.5,60.0,3.31,45.0,5.91,0.0,0.03,56.3,,13.1,3.0,,,42.67,,NE,
CXXC1,01/04/2018 23:00 PST,54.7,63.0,3.6,43.0,5.7,0.0,0.03,55.6,,13.0,2.8,,,42.24,,NE,
CXXC1,01/05/2018 00:00 PST,53.2,86.0,2.42,42.0,5.7,0.0,0.03,54.9,0.22,13.0,3.5,66.0,52.5,49.08,,NE,
CXXC1,01/05/2018 01:00 PST,55.8,77.0,3.31,37.0,5.3,0.0,0.03,54.3,,13.0,3.9,,,48.63,,NE,
CXXC1,01/05/2018 02:00 PST,55.4,78.0,5.91,67.0,13.0,0.0,0.03,54.1,,12.9,2.8,,,48.59,,ENE,
CXXC1,01/05/2018 03:00 PST,54.1,72.0,7.4,55.0,12.71,0.0,0.02,53.6,,12.9,3.5,,,45.19,,NE,
CXXC1,01/05/2018 04:00 PST,52.2,79.0,2.19,31.0,8.59,0.0,0.03,52.7,,12.9,2.2,,,45.82,,NNE,
CXXC1,01/05/2018 05:00 PST,51.8,81.0,4.61,50.0,6.51,0.0,0.03,51.8,,12.9,2.7,,,46.1,,NE,
CXXC1,01/05/2018 06:00 PST,52.7,69.0,3.8,62.0,5.99,0.0,0.02,50.7,,12.9,3.2,,,42.72,,ENE,
CXXC1,01/05/2018 07:00 PST,51.4,82.0,4.21,52.0,6.11,0.0,0.03,50.2,,12.8,3.2,,,46.03,,NE,
CXXC1,01/05/2018 08:00 PST,50.7,84.0,4.81,46.0,6.6,0.0,0.4,49.8,,12.8,2.7,,,45.99,,NE,
CXXC1,01/05/2018 09:00 PST,51.3,82.0,3.4,52.0,5.21,0.0,40.4,50.2,,14.1,1.9,,,45.93,,NE,
CXXC1,01/05/2018 10:00 PST,60.6,62.0,1.5,60.0,5.21,0.0,200.6,52.2,,14.0,3.2,,,47.41,,ENE,
CXXC1,01/05/2018 11:00 PST,60.6,63.0,1.7,200.0,4.5,0.0,368.4,57.2,,13.9,3.7,,,47.84,,SSW,
CXXC1,01/05/2018 12:00 PST,62.8,58.0,2.91,174.0,8.81,0.0,497.7,62.6,,13.9,3.0,,,47.71,,S,
CXXC1,01/05/2018 13:00 PST,63.7,55.0,5.61,62.0,10.0,0.0,522.2,65.1,,13.9,3.9,,,47.13,,ENE,
CXXC1,01/05/2018 14:00 PST,63.3,59.0,6.29,55.0,11.01,0.0,585.8,68.9,,13.9,3.2,,,48.63,,NE,
CXXC1,01/05/2018 15:00 PST,63.1,62.0,6.69,67.0,11.61,0.0,456.7,69.6,,13.9,3.6,,,49.78,,ENE,
CXXC1,01/05/2018 16:00 PST,61.5,66.0,6.8,62.0,10.69,0.0,317.7,69.3,,13.9,3.6,,,49.95,,ENE,
CXXC1,01/05/2018 17:00 PST,60.3,68.0,7.29,65.0,12.39,0.0,104.9,67.5,,14.0,3.7,,,49.61,,ENE,
CXXC1,01/05/2018 18:00 PST,59.7,68.0,7.2,71.0,10.29,0.0,19.47,65.1,,13.4,3.8,,,49.04,,ENE,
CXXC1,01/05/2018 19:00 PST,59.4,69.0,7.61,71.0,10.69,0.0,0.24,63.5,,13.3,3.6,,,49.15,,ENE,
CXXC1,01/05/2018 20:00 PST,59.0,71.0,6.11,76.0,12.1,0.0,0.02,62.1,,13.2,3.9,,,49.53,,ENE,
CXXC1,01/05/2018 21:00 PST,58.3,70.0,3.31,103.0,8.01,0.0,0.02,60.8,,13.1,2.9,,,48.48,,ESE,
CXXC1,01/05/2018 22:00 PST,55.8,74.0,1.9,57.0,4.7,0.0,0.03,59.7,,13.0,3.5,,,47.56,,ENE,
CXXC1,01/05/2018 23:00 PST,56.5,73.0,2.8,55.0,5.3,0.0,0.02,58.8,,13.0,2.9,,,47.87,,NE,
CXXC1,01/06/2018 00:00 PST,53.6,79.0,1.5,79.0,4.9,0.0,0.02,57.9,0.22,13.0,3.1,64.4,50.0,47.18,,E,
CXXC1,01/06/2018 01:00 PST,54.5,76.0,2.01,65.0,5.3,0.0,0.03,57.4,,13.0,4.2,,,47.02,,ENE,
CXXC1,01/06/2018 02:00 PST,57.4,73.0,8.19,72.0,13.6,0.0,0.02,57.7,,12.9,2.9,,,48.74,,ENE,
CXXC1,01/06/2018 03:00 PST,55.9,76.0,2.01,92.0,8.1,0.0,0.03,57.4,,12.9,3.1,,,48.38,,E,
CXXC1,01/06/2018 04:00 PST,54.9,80.0,1.5,32.0,3.31,0.0,0.03,56.8,,12.9,4.2,,,48.79,,NNE,
CXXC1,01/06/2018 05:00 PST,51.1,86.0,1.61,35.0,3.49,0.0,0.03,56.1,,12.9,3.0,,,47.01,,NE,
CXXC1,01/06/2018 06:00 PST,52.2,86.0,0.4,88.0,2.3,0.0,0.02,55.9,,12.9,3.4,,,48.1,,E,
CXXC1,01/06/2018 07:00 PST,52.2,86.0,0.6,48.0,2.91,0.0,0.02,55.4,,12.8,3.4,,,48.1,,NE,
CXXC1,01/06/2018 08:00 PST,56.1,79.0,2.3,67.0,6.8,0.0,0.14,55.9,,12.8,3.4,,,49.62,,ENE,
CXXC1,01/06/2018 09:00 PST,55.4,79.0,5.3,76.0,10.49,0.0,21.78,55.9,,13.0,3.8,,,48.93,,ENE,
CXXC1,01/06/2018 10:00 PST,54.9,87.0,3.49,47.0,8.99,0.0,101.7,56.8,,14.0,3.5,,,51.07,,NE,
CXXC1,01/06/2018 11:00 PST,58.3,78.0,5.21,64.0,9.71,0.0,219.6,58.5,,14.0,3.4,,,51.41,,ENE,
